"userId","movieId","rating","CB_predict","CF_predict","Hybrid_predict"
"10","2874",5,3.90435535830837,3.80458623733028,3.85447079781932
"10","2997",4,4.50741918083702,4.23827478098635,4.37284698091169
"10","3034",4,3.89642706733087,4.48522562073047,4.19082634403067
"10","3035",3,4.22259378756034,4.07866416126207,4.1506289744112
"10","3066",2,3.79465318749922,3.74336170589424,3.76900744669673
"10","3095",4,4.3231363803838,4.1637640040767,4.24345019223025
"10","3153",2,3.83506982387257,3.70800919179667,3.77153950783462
"10","3155",5,3.90243061674164,4.64605937951116,4.2742449981264
"10","3252",3,3.90065089722794,4.0907627257274,3.99570681147767
"10","3254",3,3.60873060702315,3.32715970992234,3.46794515847275
"10","333",3,3.90017975134151,3.65766855614625,3.77892415374388
"10","3347",5,3.8886357194176,4.09194250955035,3.99028911448398
"10","3358",5,3.90543902326737,3.74141440839301,3.82342671583019
"10","3359",3,4.27257579160822,4.18577463700043,4.22917521430433
"10","3363",5,4.34624944275009,4.0347308974701,4.1904901701101
"10","3386",4,4.03426433338541,3.63046027113024,3.83236230225782
"10","3471",5,4.38353333013277,4.10858142696264,4.24605737854771
"10","351",4,3.90324846339044,4.33361032915934,4.11842939627489
"10","357",5,4.12333366225115,4.43415323537843,4.27874344881479
"10","3591",5,3.90096553974452,4.0488553484399,3.97491044409221
"10","3608",3,3.88847586287634,3.25856214581254,3.57351900434444
"10","370",3,3.59710043054145,3.38147465687956,3.4892875437105
"10","3701",3,3.71886531163667,3.88957695210808,3.80422113187237
"10","3809",5,3.90435783736611,3.8860504305481,3.89520413395711
"10","3928",4,3.88031531412457,3.83833814955638,3.85932673184047
"10","435",4,3.30578768274189,3.65663926782866,3.48121347528527
"10","527",4,4.82483210753476,4.77224198402672,4.79853704578074
"10","541",5,4.57274435285688,4.03716989179579,4.30495712232633
"10","595",5,4.09285581777501,4.72550707393034,4.40918144585268
"10","743",3,3.82911363970988,3.52625554316838,3.67768459143913
"10","780",5,3.82149625448547,4.67888802403578,4.25019213926063
"10","912",3,4.77318910699493,4.18112208680308,4.477155596899
"10","918",5,3.90175779214587,4.15867809155957,4.03021794185272
"10","919",5,4.62985134070068,4.70009363803115,4.66497248936592
"10","924",3,4.44380427714146,3.53625511752125,3.99002969733135
"10","926",4,4.35462780033168,4.44687623638463,4.40075201835815
"10","932",2,3.90243061674164,4.1990622058638,4.05074641130272
"10","963",5,3.90175779214587,3.61293814903066,3.75734797058826
"100","1200",3,4.12107463210059,3.46272195427798,3.79189829318929
"100","1208",2,4.20377018239124,3.88869921398464,4.04623469818794
"100","1213",4,4.24629195470461,3.60813764126526,3.92721479798493
"100","1304",3,4.19155202847538,4.05620466403882,4.1238783462571
"100","1356",3,3.74083717019461,3.37862888422774,3.55973302721117
"100","1371",3,3.27711554221459,2.66796856876993,2.97254205549226
"100","1387",3,4.08159858287588,3.59709011005655,3.83934434646622
"100","15",3,3.3231713441633,2.18982235839242,2.75649685127786
"100","1586",3,3.23223086430847,2.59545338107036,2.91384212268942
"100","1597",2,3.5012517866173,2.99731006114324,3.24928092388027
"100","1676",3,3.23000382581344,2.20914172583783,2.71957277582564
"100","1722",2,3.50492420455699,3.00532028974418,3.25512224715059
"100","2028",4,4.30310375613712,3.55959018899871,3.93134697256792
"100","2405",3,3.34342775875021,3.02943667243994,3.18643221559508
"100","2427",2,3.50480624225797,3.4287632446581,3.46678474345804
"100","2567",1,3.45465437348743,2.96338378251031,3.20901907799887
"100","2640",2,3.50472088679918,3.26236263025078,3.38354175852498
"100","329",4,3.47359112677251,3.02924083685313,3.25141598181282
"100","3536",1,3.50472088679918,3.45627669950784,3.48049879315351
"100","368",3,3.50472088679918,3.18481237276348,3.34476662978133
"100","592",3,3.50472088679918,2.91143619585808,3.20807854132863
"100","858",4,4.50139110050542,4.13561370942023,4.31850240496283
"100","919",5,4.20833338940085,4.3624250369277,4.28537921316427
"100","969",4,4.16052229701293,4.39171783513729,4.27612006607511
"11","1080",4,3.95091914849267,4.14168428956652,4.04630171902959
"11","1188",4,3.80506072894192,3.30525901143169,3.5551598701868
"11","1197",5,4.29143580171229,3.98404688243002,4.13774134207115
"11","1546",4,3.50472088679918,3.70391334332836,3.60431711506377
"11","1753",4,3.50472088679918,3.48876824759522,3.4967445671972
"11","2076",4,3.68229227573608,3.73019315098912,3.7062427133626
"11","2136",1,3.50472088679918,2.55148633863474,3.02810361271696
"11","2282",4,3.50472088679918,3.45634316698176,3.48053202689047
"11","2335",3,3.31681924217284,3.16662124282724,3.24172024250004
"11","2359",2,3.78902506049968,3.77107044849157,3.78004775449562
"11","2431",2,3.37442820111485,3.13920277140594,3.2568154862604
"11","2507",1,3.50472088679918,2.37223554719824,2.93847821699871
"11","2706",2,3.68945280305131,3.83568023934903,3.76256652120017
"11","2710",3,3.1362000770861,2.70006984396059,2.91813496052334
"11","2712",1,3.33452971664233,3.39174959058025,3.36313965361129
"11","2746",4,3.46156602572943,2.71023785548652,3.08590194060797
"11","2762",5,4.40233912081557,4.02978857971427,4.21606385026492
"11","2791",4,3.94984672206171,3.77643920146971,3.86314296176571
"11","2795",5,3.7186491923628,3.59913362369176,3.65889140802728
"11","2806",1,3.27663705541092,2.34896247674441,2.81279976607767
"11","3178",4,3.75311925172434,3.6521960669998,3.70265765936207
"11","3249",1,3.41184148736483,2.56806005817089,2.98995077276786
"11","3448",4,3.6941399331697,3.42056296591806,3.55735144954388
"11","36",3,3.88777209043921,3.62313004510227,3.75545106777074
"11","3809",5,3.50889897282378,3.35323037966026,3.43106467624202
"11","515",3,3.7061007558036,3.29173562093622,3.49891818836991
"11","597",3,3.50472088679918,2.73167392085932,3.11819740382925
"11","708",1,3.50472088679918,2.81506552901048,3.15989320790483
"11","788",1,3.15539456861926,2.53152491999289,2.84345974430608
"11","88",4,3.44730091973085,3.04539967208862,3.24635029590974
"11","986",1,3.50472088679918,2.76078938730382,3.1327551370515
"12","1198",5,4.47357135158328,4.42174724617106,4.44765929887717
"12","2616",1,2.96837931409351,2.48544727713485,2.72691329561418
"12","3785",3,3.18378922436219,3.41070533640377,3.29724728038298
"12","858",5,4.50139110050542,4.6796664547454,4.59052877762541
"13","1198",5,4.47357135158328,4.31450625770952,4.3940388046464
"13","1204",5,4.27841395221541,4.31848855735273,4.29845125478407
"13","1233",3,4.24428302974392,4.12669943562644,4.18549123268518
"13","1259",4,4.07123706764969,3.80089957085297,3.93606831925133
"13","1262",4,4.26639300378998,4.22224183139324,4.24431741759161
"13","1291",4,4.13418523995835,3.92131139656848,4.02774831826342
"13","153",3,2.84263847885334,2.52072301467571,2.68168074676453
"13","1544",4,3.1525910880332,3.16796686966195,3.16027897884757
"13","1580",4,3.76650337232819,3.56306813715151,3.66478575473985
"13","1967",3,3.50472088679918,3.50041069121132,3.50256578900525
"13","2054",3,3.0581210662502,2.75862518119374,2.90837312372197
"13","2094",3,3.26993955066783,2.78302208016079,3.02648081541431
"13","2105",3,3.46282763205916,3.03507422373022,3.24895092789469
"13","2571",5,4.32209438172065,4.31312433798333,4.31760935985199
"13","2641",3,3.32704209677535,2.87434508579362,3.10069359128448
"13","2822",3,3.40768538903302,2.94479533481642,3.17624036192472
"13","2916",3,3.69472714791273,3.44138334545987,3.5680552466863
"13","2987",3,3.63018931187198,3.47685073023457,3.55352002105328
"13","3070",1,3.50452678657515,3.08847402862409,3.29650040759962
"13","316",3,3.50562958250697,3.40176684824311,3.45369821537504
"13","368",2,3.50472088679918,3.27122259493928,3.38797174086923
"13","3699",3,3.50472088679918,3.21422378132132,3.35947233406025
"13","3745",3,3.4391489007836,3.42211656451386,3.43063273264873
"13","459",3,3.39803866304873,2.54567897257426,2.97185881781149
"13","60",2,3.4360312169654,3.20005569505757,3.31804345601149
"13","736",4,3.33193953278415,3.23781989842622,3.28487971560518
"13","952",3,3.50472088679918,3.46819100060194,3.48645594370056
"14","1225",4,4.19514339094895,4.26671590480186,4.2309296478754
"14","1968",2,3.87388484491954,4.02348978542156,3.94868731517055
"14","2572",1,3.50472088679918,3.57760776746027,3.54116432712973
"14","2692",4,4.20081692375896,4.11457741098918,4.15769716737407
"14","2731",4,3.74042714256039,4.42496731723234,4.08269722989637
"14","2762",5,4.40233912081557,4.12486652627695,4.26360282354626
"14","3081",4,3.50472088679918,2.92199498270128,3.21335793475023
"14","3623",3,3.28895624070285,2.36467814772756,2.8268171942152
"15","104",4,3.50472088679918,4.15224743632094,3.82848416156006
"15","1092",4,3.50472088679918,3.75924591820174,3.63198340250046
"15","1196",4,4.30350491767136,3.74696802930869,4.02523647349003
"15","1213",4,4.24629195470461,3.89229902979957,4.06929549225209
"15","1271",3,3.73539048058603,3.63123617267406,3.68331332663004
"15","141",4,3.50472088679918,2.98810648362481,3.246413685212
"15","1411",3,3.75578206358838,3.68285407876794,3.71931807117816
"15","1422",4,3.37800273177825,3.17969099067947,3.27884686122886
"15","1597",4,3.5012517866173,3.38890826992308,3.44508002827019
"15","160",2,2.55773444403736,2.3851215030522,2.47142797354478
"15","1617",3,4.19085531051279,3.33397219364566,3.76241375207923
"15","1645",3,3.50485422650105,3.49865941455445,3.50175682052775
"15","1777",3,3.50472088679918,3.4051832780035,3.45495208240134
"15","1810",4,3.50472088679918,3.0640180207733,3.28436945378624
"15","2028",4,4.30310375613712,4.2227382590484,4.26292100759276
"15","2115",4,3.50472088679918,3.64039261596299,3.57255675138109
"15","2268",4,3.87579348659758,4.02552564386693,3.95065956523226
"15","2273",3,3.50472088679918,3.34801913287481,3.42637000983699
"15","2394",4,3.43955510616133,3.07632817734286,3.2579416417521
"15","2427",2,3.50480624225797,2.73160472630048,3.11820548427923
"15","2539",2,3.50346489195406,3.21943543086594,3.36145016141
"15","2571",4,4.32209438172065,3.83709160367998,4.07959299270032
"15","2598",3,3.25284680013606,2.80601542789534,3.0294311140157
"15","260",4,4.45678921264075,4.06495659772731,4.26087290518403
"15","2605",3,3.29370830657082,3.45643781388238,3.3750730602266
"15","2712",3,3.33452971664233,2.57293019317864,2.95372995491049
"15","2764",3,3.50472088679918,3.78526763981699,3.64499426330809
"15","2881",3,3.30831432624843,3.63450022251621,3.47140727438232
"15","2959",3,4.05492394572898,3.28601982056875,3.67047188314886
"15","296",3,4.22799737562976,3.59851622669532,3.91325680116254
"15","3005",4,3.50472088679918,3.56423623657381,3.5344785616865
"15","3081",3,3.50472088679918,3.10342640274259,3.30407364477088
"15","3105",3,3.72129406453389,3.67070626405992,3.6960001642969
"15","3148",4,3.81618969954222,3.80147386063712,3.80883178008967
"15","3176",4,3.50807737450764,2.44982658625083,2.97895198037923
"15","32",3,3.9461218583028,2.89863068669633,3.42237627249957
"15","3510",5,3.69731896847539,3.77283669836163,3.73507783341851
"15","3534",3,3.25485457347658,3.0542719051786,3.15456323932759
"15","3535",2,3.37338231802812,2.20387344046664,2.78862787924738
"15","3578",5,4.09636605067165,4.13463459120265,4.11550032093715
"15","368",3,3.50472088679918,3.55215318580013,3.52843703629966
"15","3717",3,3.14339167245842,3.28336945584658,3.2133805641525
"15","3773",2,3.39089253619584,2.87593478617132,3.13341366118358
"15","3948",3,3.50472088679918,3.32829947331105,3.41651018005511
"15","442",3,3.19202637805248,2.94981500761688,3.07092069283468
"15","50",4,4.48029728525318,4.12749753881607,4.30389741203463
"15","553",4,3.73525150364392,4.25788340157744,3.99656745261068
"15","6",4,3.88987004186298,3.68601839364344,3.78794421775321
"15","648",4,3.50010946107801,3.27259683329731,3.38635314718766
"15","73",4,3.50472088679918,3.54698479508236,3.52585284094077
"16","1911",3,3.14118374359451,3.01406724520152,3.07762549439802
"16","2394",5,3.51490884452395,3.60364935229074,3.55927909840734
"16","2485",3,3.34117581104452,3.09541765298533,3.21829673201492
"16","2568",1,2.97372728445682,2.10627898812883,2.54000313629282
"16","2581",4,3.29934068572465,3.18584109963949,3.24259089268207
"16","266",2,3.5697492374621,3.341207321154,3.45547827930805
"16","2713",2,2.90773747385366,2.52327553611517,2.71550650498441
"16","2723",2,3.16098084730435,3.23687289372591,3.19892687051513
"16","2805",3,3.17189793597198,2.99579945739773,3.08384869668486
"16","2987",3,3.70053302346505,4.11723036696532,3.90888169521519
"16","3016",2,3.35805515067457,3.17201694693175,3.26503604880316
"17","1069",4,3.62887540312898,4.14179980419302,3.885337603661
"17","1097",3,4.09708883840582,4.53449985020442,4.31579434430512
"17","1179",5,3.84619185301201,4.12041838402646,3.98330511851923
"17","1206",5,4.12271001397476,4.54205119068643,4.33238060233059
"17","1214",5,4.25048292813108,4.5689030297332,4.40969297893214
"17","1215",4,3.90756978851475,4.46362176302268,4.18559577576871
"17","1284",5,4.20204088024579,4.56845814604283,4.38524951314431
"17","1527",5,3.80725458468809,4.15984701882397,3.98355080175603
"17","163",4,3.61710136242917,3.84617634047736,3.73163885145327
"17","1635",4,3.62887540312898,3.9238126520662,3.77634402759759
"17","164",4,3.62887540312898,3.95143297703216,3.79015419008057
"17","1704",4,4.2764737602575,4.47583383796803,4.37615379911276
"17","1729",4,3.62887540312898,4.06518607627615,3.84703073970257
"17","198",4,3.55668875602302,3.81353276688319,3.6851107614531
"17","1997",4,4.00314457755871,4.02656542075524,4.01485499915698
"17","2093",4,3.35099135487673,3.22613585663936,3.28856360575805
"17","2117",4,3.62887540312898,3.94571251944455,3.78729396128676
"17","2140",4,3.62887540312898,4.18328216215884,3.90607878264391
"17","2268",4,3.99994800292738,4.17298801273113,4.08646800782925
"17","2282",4,3.62887540312898,3.93848593656103,3.78368066984501
"17","2321",5,3.78548220280553,4.28082339965411,4.03315280122982
"17","2377",5,3.51949709760221,3.11862028723364,3.31905869241792
"17","24",3,3.45469397048594,3.43947233642161,3.44708315345377
"17","2407",4,3.62887540312898,3.92345468464252,3.77616504388575
"17","2526",2,3.39157475153303,2.52064600949627,2.95611038051465
"17","2571",4,4.44624889805045,4.89086316312053,4.66855603058549
"17","2657",5,3.47163541480378,4.12137016722982,3.7965027910168
"17","2661",4,3.62887540312898,3.70347404803872,3.66617472558385
"17","2664",5,3.92760605039236,4.24785632115599,4.08773118577417
"17","2667",2,3.59983606499034,2.82665286609534,3.21324446554284
"17","2908",3,4.06794653456945,4.38859061082574,4.22826857269759
"17","2912",4,3.62887540312898,4.15986678721637,3.89437109517267
"17","300",5,3.81786715315519,4.21320385993826,4.01553550654673
"17","3032",3,3.62887540312898,3.82975167245815,3.72931353779356
"17","3147",4,4.22623150693582,4.3499979002729,4.28811470360436
"17","3269",3,3.50464880077174,3.41044649374144,3.45754764725659
"17","340",3,3.62887540312898,3.18156083297466,3.40521811805182
"17","3417",5,3.62887540312898,3.73744252452809,3.68315896382853
"17","3418",4,3.7608241514106,4.04266066463705,3.90174240802382
"17","3457",3,3.62887540312898,3.13404891257669,3.38146215785283
"17","3658",4,3.59983606499034,3.84637379527937,3.72310493013485
"17","3701",4,3.51314089997178,3.71163324582508,3.61238707289843
"17","3704",4,3.4329935740185,3.56461289773312,3.49880323587581
"17","3744",3,3.55259047748403,3.43165606516597,3.492123271325
"17","3745",4,3.62846919775124,3.82251221868543,3.72549070821833
"17","3879",4,3.49620208177194,2.73338530553371,3.11479369365283
"17","457",5,4.2237579661648,4.42163945648772,4.32269871132626
"17","480",4,3.89257971785451,4.17321819402957,4.03289895594204
"17","590",4,3.99418771843737,4.0956992056254,4.04494346203139
"17","595",5,3.99579908594523,4.41367793022712,4.20473850808618
"17","707",4,3.49768011527215,3.20425410579676,3.35096711053446
"17","741",5,3.90170275463814,4.44402227015127,4.17286251239471
"17","750",5,4.54376754231919,4.77795610098976,4.66086182165448
"17","866",5,3.83715458835908,4.15038464017248,3.99376961426578
"18","10",5,3.50472088679918,3.29320610739717,3.39896349709818
"18","1005",1,3.32305063965076,2.15804117014006,2.74054590489541
"18","1025",4,3.50472088679918,4.18059117987037,3.84265603333478
"18","1073",4,3.85261976988484,4.61663263989322,4.23462620488903
"18","1126",1,2.97109360179326,2.37048575553737,2.67078967866532
"18","1200",4,4.12107463210059,4.33182299394234,4.22644881302147
"18","1215",5,3.81245461032359,4.88022688725054,4.34634074878706
"18","1259",5,4.07123706764969,4.77552120918714,4.42337913841841
"18","1274",5,3.83035056566083,4.58950770061508,4.20992913313795
"18","1275",5,3.75284047268398,4.57397589214089,4.16340818241243
"18","1408",5,3.74319714854258,4.18732461277461,3.96526088065859
"18","153",3,2.84263847885334,1.9542709849505,2.39845473190192
"18","1544",3,3.1525910880332,2.43545744934255,2.79402426868787
"18","1580",5,3.76650337232819,3.76888407638636,3.76769372435727
"18","1587",4,3.50690663224983,4.0391801638127,3.77304339803127
"18","1606",2,3.33006951203192,1.87323352699482,2.60165151951337
"18","1678",5,3.67452190460869,3.97593008129217,3.82522599295043
"18","168",1,3.2864444299199,2.44287217095708,2.86465830043849
"18","1688",4,3.50472088679918,3.71679768664549,3.61075928672234
"18","1711",4,3.3650399164857,2.99032577354887,3.17768284501728
"18","1873",5,3.50472088679918,3.55736786547428,3.53104437613673
"18","1907",5,3.50472088679918,3.9615272849542,3.73312408587669
"18","1918",3,3.31830496767947,2.64343040636159,2.98086768702053
"18","1954",3,3.92547644516576,4.6049424531131,4.26520944913943
"18","2000",4,3.86559239725566,3.97255341278112,3.91907290501839
"18","2021",4,3.46599151443786,4.29797100654601,3.88198126049194
"18","2052",3,3.4339643028572,2.3020232748452,2.8679937888512
"18","2054",3,3.0581210662502,2.93471946474008,2.99642026549514
"18","2080",5,3.78805028279749,4.53739828633979,4.16272428456864
"18","2082",4,3.24701364636512,2.67462774268399,2.96082069452455
"18","2083",5,3.50472088679918,4.59977345545134,4.05224717112526
"18","2089",4,3.50472088679918,3.57445106973447,3.53958597826682
"18","2090",5,3.50472088679918,3.78944296048566,3.64708192364242
"18","2096",5,3.50472088679918,4.73813051450185,4.12142570065051
"18","2100",4,3.51115087483859,3.48217765570655,3.49666426527257
"18","2142",3,3.33919816114151,2.51018418767169,2.9246911744066
"18","2143",5,3.49610937104978,3.75382158598609,3.62496547851794
"18","2153",3,2.68210134566072,1.4367151780946,2.05940826187766
"18","2167",4,3.50472088679918,3.38492162599568,3.44482125639743
"18","2253",1,2.95838947847587,2.98207657008097,2.97023302427842
"18","2291",5,3.50472088679918,3.92506948675158,3.71489518677538
"18","2294",4,3.50472088679918,3.50688072870899,3.50580080775409
"18","2355",5,3.83191804155241,4.326162945734,4.0790404936432
"18","2384",2,3.45212551901176,2.59766528074436,3.02489539987806
"18","2542",4,3.81179299351667,4.27946509416652,4.0456290438416
"18","2718",2,3.41796175010255,3.60659812199711,3.51227993604983
"18","2735",3,3.16015371438745,2.82574201523592,2.99294786481168
"18","2764",4,3.50472088679918,3.90510734329309,3.70491411504613
"18","2872",5,3.75449352583286,4.52768981951115,4.14109167267201
"18","2893",2,3.50472088679918,3.0474536597429,3.27608727327104
"18","2916",3,3.69472714791273,4.05060121497716,3.87266418144495
"18","292",4,3.40814202141066,2.90599513100246,3.15706857620656
"18","2947",5,3.90046119556531,4.46833930661735,4.18440025109133
"18","2951",4,3.81317440057103,4.63965319822054,4.22641379939579
"18","2959",4,4.05492394572898,4.31269271848814,4.18380833210856
"18","2993",5,3.50472088679918,4.25240735983285,3.87856412331602
"18","3034",5,3.50472088679918,4.64253529451129,4.07362809065523
"18","3396",5,3.83282433226353,4.9302728071152,4.38154856968937
"18","3397",5,3.50472088679918,4.60009959601861,4.0524102414089
"18","3399",4,3.50472088679918,2.95000339892249,3.22736214286083
"18","3526",3,3.71876758180378,4.07002235761292,3.89439496970835
"18","3578",4,4.09636605067165,4.50960384505181,4.30298494786173
"18","3753",3,3.71872487135655,3.65114073679267,3.68493280407461
"18","3889",1,3.28124626632955,2.32535572017518,2.80330099325237
"18","412",5,3.50472088679918,3.46174508960822,3.4832329882037
"18","454",3,3.50472088679918,3.10058783049241,3.30265435864579
"18","466",3,3.06555167927342,2.47330175494485,2.76942671710914
"18","475",4,3.50472088679918,4.20543734111677,3.85507911395797
"18","48",4,3.22875530867315,2.69584985384604,2.9623025812596
"18","485",2,2.89438127196648,1.70536916011869,2.29987521604259
"18","527",5,4.48043234394799,4.92961417762946,4.70502326078872
"18","546",2,2.53775829253679,2.09121347019757,2.31448588136718
"18","551",5,3.69874133446161,4.72018156439095,4.20946144942628
"18","586",4,3.31788629854227,3.3942352011831,3.35606074986268
"18","648",4,3.50010946107801,3.44173215940381,3.47092081024091
"18","902",5,3.80547962869635,4.77429889339236,4.28988926104435
"18","969",5,4.16052229701293,5.04121710710095,4.60086970205694
"19","1029",4,3.50472088679918,3.16106236335111,3.33289162507515
"19","1036",5,4.13522166680949,4.27047150601329,4.20284658641139
"19","1197",4,4.29143580171229,4.71324096114324,4.50233838142776
"19","1198",4,4.47357135158328,4.55367135728567,4.51362135443448
"19","1206",4,3.99855549764496,3.57546879995854,3.78701214880175
"19","1219",5,4.17910789782515,3.58136855929654,3.88023822856084
"19","1220",5,3.91059996824724,4.42636796293389,4.16848396559057
"19","1261",5,3.70458115588294,4.00701971123471,3.85580043355883
"19","1265",4,3.94866587112233,4.27606623412228,4.1123660526223
"19","1277",4,3.66388086855778,3.54860769307672,3.60624428081725
"19","1278",5,4.22905179104374,4.27252862234498,4.25079020669436
"19","1291",4,4.13418523995835,4.40179330052687,4.26798927024261
"19","1321",4,3.71873916693008,3.84963929051692,3.7841892287235
"19","1327",2,3.21590160394961,2.81920770510705,3.01755465452833
"19","1334",3,3.41749569533235,3.05664574254402,3.23707071893819
"19","1371",2,3.27711554221459,3.10687626097391,3.19199590159425
"19","1372",4,3.50684349547583,3.55650756438382,3.53167552992983
"19","1375",3,3.45108595639174,3.30366676716155,3.37737636177665
"19","1376",3,3.50472088679918,3.62460521261901,3.5646630497091
"19","1717",2,3.30019262968398,2.8093879618902,3.05479029578709
"19","1753",3,3.50472088679918,3.69673322974908,3.60072705827413
"19","1911",3,3.14118374359451,3.17842266674184,3.15980320516818
"19","2000",4,3.86559239725566,4.06220966323485,3.96390103024526
"19","2064",3,4.10853445627826,4.04116882951572,4.07485164289699
"19","2080",4,3.78805028279749,3.54492915456511,3.6664897186813
"19","2087",4,3.50472088679918,3.36140297218252,3.43306192949085
"19","2094",2,3.26993955066783,3.3509550728406,3.31044731175422
"19","223",5,3.93137329210661,4.21334178777324,4.07235753993992
"19","2321",4,3.66132768647573,3.62375537549394,3.64254153098483
"19","2428",1,3.0608683860194,3.04754046916641,3.05420442759291
"19","2454",4,3.50307464802491,3.04843770335579,3.27575617569035
"19","2502",4,3.77452337211811,4.3845804165732,4.07955189434566
