"ID","PredictedProb"
588,0.783328890800476
590,0.762653410434723
591,0.702668845653534
593,0.971252202987671
594,0.62829726934433
597,0.922726690769196
598,0.820412695407867
599,0.913772702217102
603,0.834930062294006
604,0.6988405585289
606,0.992028653621674
607,0.611832320690155
609,0.658766865730286
614,0.871807098388672
615,0.951837837696075
616,0.551335692405701
617,0.835394859313965
618,0.841598927974701
619,0.772429347038269
620,0.254441201686859
623,0.766577184200287
625,0.881015539169312
626,0.869160950183868
627,0.898765027523041
632,0.995091557502747
633,0.5199875831604
634,0.876747906208038
635,0.823537647724152
636,0.85350239276886
637,0.883988678455353
638,0.755097687244415
639,0.972751498222351
642,0.441216021776199
643,0.986888468265533
644,0.995193779468536
645,0.202383741736412
646,0.777428984642029
650,0.988633632659912
653,0.618672788143158
654,0.427102625370026
655,0.662472784519196
656,0.864522039890289
657,0.803863406181335
658,0.726291596889496
660,0.61781769990921
661,0.828057050704956
668,0.932928144931793
669,0.6943239569664
671,0.363335877656937
672,0.724978029727936
676,0.982734262943268
678,0.927751541137695
680,0.817181408405304
682,0.983987331390381
684,0.904517769813538
685,0.514824628829956
686,0.633310437202454
687,0.489437013864517
694,0.24993260204792
696,0.413185596466064
697,0.836017072200775
699,0.502100706100464
702,0.995417356491089
707,0.921953618526459
708,0.98076456785202
712,0.958228230476379
717,0.960124611854553
718,0.966208875179291
720,0.654991388320923
721,0.889650702476501
723,0.958474814891815
724,0.664190173149109
727,0.593983232975006
728,0.298313409090042
731,0.98652970790863
733,0.939992189407349
735,0.848097681999207
737,0.874588370323181
738,0.785708546638489
740,0.620671927928925
742,0.981443226337433
743,0.766333341598511
745,0.647749722003937
746,0.814107239246368
747,0.707200229167938
748,0.998698949813843
749,0.915351510047913
750,0.98200386762619
753,0.717441320419312
755,0.779972314834595
756,0.954093873500824
758,0.401307433843613
760,0.869454443454742
762,0.79363214969635
763,0.907214105129242
765,0.935996651649475
767,0.927542388439178
768,0.975340008735657
770,0.0581163763999939
772,0.774767816066742
773,0.945371866226196
774,0.903216123580933
775,0.417271763086319
777,0.334184587001801
778,0.963195562362671
780,0.117841362953186
782,0.860501706600189
783,0.996348202228546
786,0.60084480047226
787,0.889730453491211
788,0.770011186599731
789,0.667899608612061
790,0.714874684810638
793,0.780625104904175
795,0.911621987819672
807,0.750207126140594
809,0.849821209907532
810,0.496417731046677
811,0.78390109539032
813,0.173977583646774
815,0.892805337905884
816,0.671452641487122
821,0.860203862190247
823,0.989540755748749
825,0.980387687683105
826,0.88242644071579
827,0.964518427848816
832,0.990785360336304
833,0.775940537452698
834,0.71864914894104
837,0.894952595233917
838,0.996165990829468
839,0.145932585000992
843,0.660243093967438
844,0.73689329624176
845,0.571228802204132
846,0.697817027568817
848,0.977639257907867
850,0.663408935070038
851,0.925390839576721
852,0.666122138500214
855,0.794693350791931
856,0.979713618755341
861,0.900223255157471
862,0.822850286960602
863,0.919433116912842
864,0.771319448947906
865,0.93495762348175
867,0.710816621780396
868,0.885887622833252
869,0.962177753448486
873,0.641907215118408
875,0.590500473976135
877,0.515225887298584
879,0.780157804489136
880,0.991134405136108
881,0.854482531547546
882,0.72193831205368
883,0.997304797172546
887,0.671611249446869
888,0.694930791854858
890,0.973676085472107
897,0.807390809059143
900,0.956693470478058
902,0.690381824970245
904,0.772069752216339
906,0.586309254169464
910,0.923163950443268
913,0.882156133651733
914,0.600570321083069
915,0.52259236574173
918,0.964573919773102
920,0.939309000968933
923,0.836475253105164
926,0.925323367118835
927,0.590934216976166
929,0.759359300136566
930,0.695963978767395
931,0.985361516475677
932,0.968835175037384
933,0.871764779090881
934,0.773123502731323
936,0.713217556476593
939,0.661076009273529
941,0.938026010990143
943,0.538020253181458
947,0.739473164081573
948,0.874643683433533
949,0.978545427322388
950,0.641035556793213
951,0.722684919834137
952,0.581868946552277
953,0.997301936149597
956,0.836049854755402
961,0.635706186294556
962,0.665079176425934
968,0.97621750831604
971,0.967802703380585
972,0.990646839141846
977,0.975878775119781
981,0.942274034023285
985,0.988060712814331
987,0.833238661289215
989,0.994004905223846
993,0.936184346675873
994,0.483384817838669
997,0.980691075325012
998,0.58853018283844
999,0.948352754116058
1002,0.915608465671539
1003,0.898326635360718
1004,0.97334086894989
1005,0.761531412601471
1007,0.598942875862122
1008,0.981219828128815
1014,0.99562680721283
1016,0.945445477962494
1021,0.585073709487915
1023,0.992049157619476
1026,0.865719497203827
1028,0.835267007350922
1029,0.797575831413269
1030,0.536297082901001
1031,0.852997541427612
1032,0.902675151824951
1033,0.990842342376709
1036,0.586531639099121
1037,0.930377066135406
1039,0.893649876117706
1046,0.987077713012695
1047,0.982408463954926
1049,0.975492715835571
1055,0.867461323738098
1057,0.45855849981308
1059,0.727954685688019
1060,0.354997307062149
1062,0.178421884775162
1063,0.780799686908722
1066,0.820805966854095
1067,0.988822340965271
1068,0.277820318937302
1070,0.918720901012421
1071,0.734654068946838
1073,0.736600458621979
1074,0.896385431289673
1075,0.98770797252655
1076,0.546889960765839
1077,0.971230149269104
1079,0.544807016849518
1083,0.685901880264282
1085,0.973010003566742
1087,0.686911582946777
1088,0.443506121635437
1089,0.701310575008392
1092,0.741111576557159
1095,0.847508788108826
1104,0.993360459804535
1106,0.990659475326538
1108,0.764564871788025
1110,0.702339291572571
1117,0.801166772842407
1118,0.753009438514709
1119,0.973508298397064
1121,0.760556578636169
1122,0.901511430740356
1124,0.859572112560272
1125,0.602451145648956
1126,0.518234491348267
1128,0.97612076997757
1129,0.194749519228935
1131,0.114080205559731
1132,0.957264244556427
1133,0.731632173061371
1134,0.698824226856232
1137,0.838388681411743
1138,0.16069982945919
1139,0.682220637798309
1140,0.85992568731308
1141,0.876786708831787
1143,0.940144002437592
1144,0.967161118984222
1145,0.690751314163208
1146,0.844033479690552
1147,0.902424335479736
1149,0.900598227977753
1151,0.877992689609528
1154,0.749593496322632
1156,0.479096680879593
1158,0.744674146175385
1165,0.766344785690308
1166,0.555471897125244
1167,0.606210350990295
1168,0.877084851264954
1169,0.556662261486053
1171,0.612082004547119
1173,0.444787055253983
1175,0.654721975326538
1181,0.11862874776125
1182,0.229456692934036
1184,0.958751976490021
1187,0.922771573066711
1189,0.992132961750031
1190,0.534723997116089
1193,0.576971471309662
1194,0.994853436946869
1196,0.909568667411804
1202,0.70465749502182
1203,0.555613875389099
1206,0.920270502567291
1209,0.94267338514328
1211,0.17945022881031
1212,0.348668992519379
1215,0.734020709991455
1216,0.496456772089005
1220,0.850073754787445
1222,0.944158136844635
1223,0.940723359584808
1224,0.640775740146637
1227,0.988065481185913
1229,0.508207380771637
1230,0.677129089832306
1233,0.896053850650787
1236,0.649630069732666
1242,0.901258230209351
1245,0.830655753612518
1246,0.995677888393402
1249,0.908987581729889
1250,0.957362473011017
1253,0.996655106544495
1258,0.706574857234955
1259,0.574966847896576
1262,0.996381282806396
1263,0.967713356018066
1265,0.986199736595154
1266,0.905560970306396
1267,0.972854018211365
1268,0.900905132293701
1269,0.752804398536682
1270,0.806716740131378
1271,0.983742356300354
1272,0.975231647491455
1276,0.979153156280518
1277,0.837041735649109
1279,0.546328485012054
1280,0.898648023605347
1283,0.700990378856659
1285,0.859098613262177
1286,0.995093703269958
1290,0.859951972961426
1293,0.653653681278229
1295,0.596490800380707
1297,0.962423026561737
1299,0.951294779777527
1300,0.980968534946442
1301,0.683572769165039
1302,0.993986845016479
1303,0.972257971763611
1304,0.829947650432587
1305,0.772874236106873
1306,0.687015533447266
1307,0.721556961536407
1308,0.995677411556244
1309,0.714488923549652
1312,0.670524179935455
1313,0.937825381755829
1314,0.438652873039246
1316,0.878897964954376
1318,0.437959045171738
1319,0.846767604351044
1320,0.914696037769318
1322,0.996701538562775
1323,0.430560946464539
1325,0.72397392988205
1329,0.338167041540146
1330,0.792864561080933
1334,0.510563492774963
1337,0.976763010025024
1340,0.453452378511429
1341,0.871939361095428
1342,0.632259607315063
1347,0.470528155565262
1349,0.269771486520767
1350,0.680106937885284
1355,0.74116837978363
1356,0.543291747570038
1357,0.174077585339546
1358,0.839878559112549
1359,0.830174088478088
1361,0.216206654906273
1363,0.584015309810638
1366,0.680760145187378
1367,0.946760952472687
1370,0.965322017669678
1375,0.935874998569489
1377,0.948383867740631
1379,0.941503286361694
1381,0.694493889808655
1382,0.916297256946564
1385,0.346765428781509
1387,0.645811200141907
1389,0.807695686817169
1392,0.875136971473694
1393,0.653828084468842
1395,0.906757533550262
1396,0.739412724971771
1399,0.0473674200475216
1400,0.00858150888234377
1401,0.953096807003021
1402,0.995542705059052
1405,0.572540163993835
1407,0.707655429840088
1409,0.970724940299988
1413,0.401517033576965
1414,0.168246567249298
1415,0.902931571006775
1417,0.511093437671661
1421,0.692731976509094
1422,0.940257906913757
1423,0.28300267457962
1425,0.718903541564941
1426,0.149428054690361
1428,0.926669180393219
1429,0.97484028339386
1430,0.663076758384705
1431,0.636171698570251
1433,0.980836153030396
1435,0.951149940490723
1436,0.888385057449341
1438,0.788102746009827
1439,0.936927735805511
1442,0.996146678924561
1448,0.674309611320496
1449,0.629451930522919
1451,0.598578155040741
1453,0.971956431865692
1455,0.834737002849579
1456,0.727047264575958
1458,0.983116626739502
1459,0.925331771373749
1463,0.998080968856812
1466,0.818537831306458
1468,0.983054757118225
1471,0.624868214130402
1472,0.944199681282043
1473,0.546889245510101
1474,0.987988829612732
1476,0.59809798002243
1477,0.68165111541748
1478,0.851662456989288
1479,0.718635380268097
1481,0.547309637069702
1482,0.991272747516632
1487,0.707365989685059
1490,0.879778385162354
1493,0.582188189029694
1494,0.995140314102173
1495,0.929760813713074
1496,0.961703419685364
1497,0.668336510658264
1498,0.845417439937592
1499,0.834031522274017
1500,0.805667638778687
1505,0.824482619762421
1507,0.715276658535004
1508,0.649651110172272
1510,0.901086091995239
1511,0.740429043769836
1513,0.114200800657272
1514,0.742663383483887
1518,0.993587493896484
1519,0.362756609916687
1520,0.728146731853485
1522,0.878759860992432
1523,0.777531147003174
1524,0.778436243534088
1527,0.889511466026306
1528,0.754779517650604
1529,0.713795065879822
1530,0.937357902526855
1532,0.726114094257355
1534,0.514206051826477
1536,0.980784058570862
1537,0.727010548114777
1540,0.920990586280823
1543,0.496733456850052
1546,0.984999001026154
1549,0.634983837604523
1553,0.670613944530487
1558,0.78419816493988
1560,0.969473302364349
1561,0.700000822544098
1562,0.245169386267662
1565,0.514186203479767
1573,0.576168894767761
1576,0.754359304904938
1577,0.993650496006012
1579,0.450706213712692
1580,0.973475635051727
1581,0.837413251399994
1582,0.371883541345596
1584,0.891490161418915
1586,0.773097395896912
1588,0.779448270797729
1589,0.076013445854187
1595,0.656848669052124
1598,0.311019152402878
1599,0.991161704063416
1600,0.574257969856262
1605,0.646593689918518
1609,0.756448447704315
1610,0.716941952705383
1615,0.959747731685638
1617,0.933240354061127
1619,0.80388206243515
1621,0.886130571365356
1622,0.693345189094543
1628,0.810610830783844
1629,0.980901956558228
1630,0.742455005645752
1631,0.703727900981903
1633,0.895389974117279
1636,0.766524195671082
1637,0.751960217952728
1638,0.820587635040283
1643,0.952036499977112
1644,0.830267667770386
1645,0.962011873722076
1646,0.569662868976593
1647,0.739104211330414
1648,0.849539279937744
1650,0.515036404132843
1651,0.804250240325928
1652,0.952159404754639
1654,0.913820087909698
1655,0.982541143894196
1657,0.990899682044983
1658,0.990205705165863
1663,0.53117698431015
1665,0.974798381328583
1666,0.866945683956146
1669,0.992899775505066
1675,0.911122262477875
1678,0.915591478347778
1679,0.630335688591003
1680,0.370374858379364
1681,0.737154722213745
1684,0.960019588470459
1687,0.320014148950577
1688,0.768263757228851
1692,0.843005001544952
1694,0.584419429302216
1695,0.121128529310226
1696,0.966309607028961
1697,0.342543840408325
1698,0.778977036476135
1699,0.964215695858002
1700,0.310313880443573
1701,0.878571331501007
1704,0.548138916492462
1705,0.673738121986389
1706,0.723015248775482
1708,0.979083240032196
1709,0.663789570331573
1712,0.740217089653015
1713,0.906844198703766
1715,0.753557324409485
1718,0.963935017585754
1720,0.812309741973877
1721,0.863329708576202
1724,0.862941682338715
1725,0.875769555568695
1726,0.105818815529346
1728,0.807488977909088
1729,0.934855997562408
1738,0.673705339431763
1739,0.97327733039856
1741,0.742634534835815
1743,0.920701086521149
1745,0.432389408349991
1750,0.736420273780823
1751,0.854080021381378
1753,0.85603529214859
1755,0.429780811071396
1757,0.101630032062531
1758,0.424742132425308
1759,0.814398765563965
1762,0.844460606575012
1763,0.632188439369202
1767,0.984121322631836
1769,0.766237318515778
1770,0.998639166355133
1778,0.875316143035889
1781,0.973237812519073
1784,0.908550262451172
1786,0.661221325397491
1787,0.925328493118286
1788,0.925710797309875
1789,0.967256903648376
1790,0.606647431850433
1794,0.0620685406029224
1795,0.538903594017029
1797,0.969487607479095
1801,0.963462650775909
1802,0.830358684062958
1809,0.987976133823395
1810,0.959322571754456
1811,0.800252676010132
1816,0.962038934230804
1817,0.973583102226257
1818,0.540719866752625
1820,0.500031650066376
1821,0.490518838167191
1822,0.160092085599899
1823,0.980087399482727
1829,0.913475275039673
1833,0.899052560329437
1834,0.991051077842712
1836,0.776986181735992
1837,0.995433390140533
1839,0.838125288486481
1842,0.427567601203918
1845,0.985830366611481
1849,0.712888538837433
1851,0.976699471473694
1852,0.573503017425537
1853,0.687422454357147
1855,0.809282779693604
1856,0.79546320438385
1857,0.955993831157684
1859,0.968706727027893
1860,0.57842344045639
1861,0.980731248855591
1862,0.865241646766663
1864,0.838154554367065
1865,0.856236517429352
1869,0.851111888885498
1871,0.320216327905655
1872,0.967813074588776
1873,0.897449612617493
1874,0.683415472507477
1875,0.398127108812332
1878,0.98597264289856
1879,0.660061776638031
1880,0.569050788879395
1882,0.991710782051086
1887,0.915548920631409
1893,0.722929894924164
1896,0.977839887142181
1900,0.676820039749146
1902,0.898322939872742
1904,0.986339449882507
1906,0.466491460800171
1907,0.921254873275757
1909,0.81329470872879
1911,0.827735841274261
1913,0.696884334087372
1915,0.756631433963776
1917,0.113690212368965
1918,0.339686661958694
1919,0.833873331546783
1921,0.825138986110687
1922,0.982985556125641
1923,0.888090014457703
1926,0.572988212108612
1927,0.386280924081802
1928,0.95320326089859
1929,0.884648084640503
1931,0.188190072774887
1932,0.842269897460938
1938,0.986800312995911
1940,0.538126468658447
1941,0.729209184646606
1942,0.66484123468399
1944,0.690218865871429
1948,0.666396975517273
1949,0.946497559547424
1951,0.871438026428223
1953,0.839876532554626
1954,0.386025607585907
1955,0.99246209859848
1956,0.969910204410553
1957,0.991340219974518
1958,0.994289755821228
1959,0.85916531085968
1961,0.892164587974548
1962,0.791240155696869
1965,0.679948389530182
1969,0.98220819234848
1971,0.614890873432159
1978,0.987256646156311
1982,0.945977866649628
1984,0.565940499305725
1985,0.906318247318268
1986,0.708263874053955
1987,0.698575556278229
1988,0.700755834579468
1989,0.80963921546936
1990,0.648707211017609
1991,0.991877436637878
1993,0.93126255273819
1994,0.764471650123596
1999,0.611159682273865
2000,0.824360549449921
2001,0.560929536819458
2002,0.988860905170441
2003,0.389843612909317
2004,0.520681023597717
2008,0.983158946037292
2011,0.778753399848938
2013,0.891822755336761
2017,0.972120404243469
2020,0.841377258300781
2021,0.985676288604736
2024,0.888197958469391
2026,0.418888121843338
2031,0.857451558113098
2035,0.601867854595184
2039,0.992073237895966
2040,0.83464378118515
2044,0.4667828977108
2045,0.893735826015472
2046,0.832637429237366
2047,0.747432589530945
2048,0.244226679205894
2052,0.811738014221191
2053,0.768537282943726
2054,0.723324120044708
2055,0.721262693405151
2058,0.816068947315216
2059,0.881417036056519
2060,0.54180121421814
2063,0.793126285076141
2064,0.892528891563416
2065,0.996700823307037
2066,0.888494789600372
2070,0.371691852807999
2073,0.987510442733765
2076,0.98371547460556
2077,0.154348477721214
2078,0.859812200069427
2082,0.98426753282547
2084,0.0289657469838858
2086,0.604215443134308
2088,0.987896323204041
2090,0.936361789703369
2091,0.879827678203583
2095,0.72170215845108
2097,0.85849791765213
2101,0.849152207374573
2102,0.36571416258812
2105,0.753339529037476
2106,0.647762537002563
2107,0.995479941368103
2110,0.944297969341278
2113,0.988860309123993
2114,0.667178809642792
2115,0.679380476474762
2118,0.726687014102936
2119,0.745814502239227
2120,0.717612266540527
2122,0.735725879669189
2128,0.932872235774994
2129,0.77652895450592
2132,0.906561076641083
2136,0.867324948310852
2139,0.977023541927338
2140,0.739763021469116
2141,0.336369842290878
2142,0.854817569255829
2143,0.794162452220917
2146,0.514217495918274
2147,0.731537520885468
2148,0.615014374256134
2151,0.591672301292419
2153,0.937185943126678
2154,0.921990394592285
2156,0.410794258117676
2161,0.962123572826385
2162,0.954273283481598
2163,0.956925511360168
2164,0.726707756519318
2165,0.974426507949829
2168,0.99385803937912
2169,0.771604657173157
2175,0.994974851608276
2176,0.864525079727173
2177,0.813711285591125
2178,0.454175353050232
2182,0.908797562122345
2184,0.577042102813721
2191,0.792542040348053
2193,0.977026760578156
2194,0.797052145004272
2196,0.938836455345154
2198,0.694771587848663
2199,0.645691394805908
2200,0.726193964481354
2202,0.952536940574646
2209,0.98911064863205
2213,0.0386505201458931
2217,0.975928962230682
2218,0.548500657081604
2224,0.661860287189484
2225,0.076411247253418
2231,0.986794650554657
2233,0.855447351932526
2234,0.972664773464203
2235,0.636525332927704
2237,0.870030224323273
2238,0.412003546953201
2240,0.91614818572998
2242,0.874051988124847
2244,0.67473042011261
2246,0.96580296754837
2247,0.723077058792114
2248,0.991445541381836
2249,0.981763005256653
2250,0.99327677488327
2252,0.655830860137939
2254,0.977841854095459
2257,0.934038281440735
2258,0.779546737670898
2262,0.443098694086075
2265,0.849774599075317
2268,0.991151750087738
2270,0.900367796421051
2280,0.987456023693085
2281,0.975760281085968
2283,0.998673319816589
2285,0.290673971176147
2289,0.968253016471863
2290,0.619118750095367
2291,0.777801632881165
2293,0.989364266395569
2294,0.700435101985931
2295,0.861070394515991
2300,0.894789636135101
2304,0.969833612442017
2307,0.585286378860474
2310,0.972661018371582
2312,0.899563610553741
2313,0.589159786701202
2318,0.807307958602905
2319,0.982170224189758
2322,0.796758472919464
2324,0.670624017715454
2326,0.971889853477478
2328,0.975454449653625
2331,0.855560064315796
2334,0.0477922074496746
2335,0.768307447433472
2336,0.829070448875427
2339,0.92608517408371
2340,0.861118495464325
2341,0.979102790355682
2344,0.997229874134064
2349,0.794221222400665
2352,0.992014348506927
2353,0.879302382469177
2357,0.422052621841431
2362,0.842140197753906
2364,0.608205258846283
2365,0.57580429315567
2366,0.625343859195709
2367,0.557556450366974
2368,0.861124992370605
2370,0.99301552772522
2373,0.781074404716492
2375,0.199000030755997
2376,0.99540650844574
2377,0.917328119277954
2382,0.998165190219879
2384,0.775339007377625
2385,0.751013994216919
2388,0.921807646751404
2389,0.708809614181519
2390,0.96857476234436
2391,0.765181541442871
2393,0.913267433643341
2396,0.753256499767303
2397,0.775100111961365
2398,0.99706357717514
2399,0.675183713436127
2400,0.884364247322083
2401,0.506609380245209
2402,0.988096833229065
2404,0.713288009166718
2406,0.996002852916718
2408,0.601394176483154
2409,0.91848611831665
2410,0.812076151371002
2411,0.606366157531738
2413,0.779638767242432
2415,0.79766857624054
2417,0.906074225902557
2422,0.935531854629517
2423,0.565633296966553
2424,0.898735523223877
2426,0.984919667243958
2429,0.683208465576172
2430,0.891773164272308
2432,0.658164083957672
2433,0.870087265968323
2436,0.991052448749542
2437,0.993609189987183
2438,0.871941864490509
2439,0.852767765522003
2440,0.535232722759247
2444,0.612902343273163
2445,0.426727473735809
2446,0.641241848468781
2454,0.888588786125183
2455,0.632903039455414
2456,0.966496527194977
2458,0.474970817565918
2459,0.402571439743042
2460,0.644338965415955
2461,0.963082134723663
2462,0.651596009731293
2464,0.646170616149902
2465,0.968705177307129
2467,0.982458829879761
2468,0.958220601081848
2474,0.604675531387329
2480,0.611797630786896
2481,0.657211601734161
2484,0.751362502574921
2485,0.454333662986755
2486,0.838632524013519
2487,0.749629557132721
2491,0.869270145893097
2493,0.728145658969879
2496,0.966179370880127
2497,0.904663681983948
2501,0.841517448425293
2504,0.914713680744171
2505,0.547704935073853
2506,0.858287632465363
2508,0.916806578636169
2509,0.67191880941391
2513,0.353665769100189
2516,0.814043164253235
2520,0.675230741500854
2521,0.561748564243317
2523,0.968230307102203
2524,0.916828036308289
2526,0.994347274303436
2528,0.804664731025696
2529,0.994247674942017
2530,0.90369701385498
2531,0.955518305301666
2532,0.990525841712952
2536,0.771760523319244
2537,0.65306568145752
2540,0.988649129867554
2541,0.796728193759918
2542,0.884603440761566
2543,0.356853425502777
2546,0.596438646316528
2547,0.67464292049408
2550,0.818952798843384
2551,0.975768744945526
2555,0.924603462219238
2556,0.971159994602203
2558,0.92799437046051
2559,0.997097969055176
2560,0.97668868303299
2562,0.981566309928894
2563,0.037294439971447
2564,0.950465381145477
2565,0.21382811665535
2568,0.821599066257477
2569,0.8566073179245
2570,0.823427975177765
2572,0.800135493278503
2573,0.833670437335968
2574,0.190566226840019
2575,0.853943407535553
2576,0.864602088928223
2582,0.721746027469635
2583,0.474811673164368
2586,0.610935866832733
2590,0.541972219944
2591,0.737568438053131
2592,0.99387001991272
2593,0.974175870418549
2595,0.878957092761993
2596,0.119843430817127
2597,0.771818101406097
2598,0.840391516685486
2600,0.952257752418518
2601,0.816190481185913
2603,0.421856760978699
2604,0.810103714466095
2605,0.968180239200592
2606,0.994537651538849
2608,0.747142314910889
2609,0.918211221694946
2610,0.761377930641174
2611,0.0875937938690186
2614,0.99324494600296
2615,0.870561957359314
2616,0.699277639389038
2618,0.538147330284119
2620,0.112919963896275
2623,0.163544744253159
2624,0.998128235340118
2625,0.670092463493347
2627,0.696378946304321
2629,0.77315753698349
2630,0.707674741744995
2631,0.993808925151825
2632,0.989924371242523
2633,0.892414391040802
2634,0.897412300109863
2635,0.749948024749756
2636,0.841690063476562
2637,0.793820858001709
2638,0.9982550740242
2641,0.510421752929688
2643,0.668910443782806
2644,0.313729792833328
2647,0.812105357646942
2648,0.708346009254456
2649,0.993323743343353
2651,0.404975146055222
2654,0.866773068904877
2655,0.263345658779144
2656,0.977958917617798
